drought_region_id,year_month,saturation_ratio
37,2008-07,0.86075
37,2008-08,0.915
37,2008-09,0.9728
37,2008-10,0.9862500000000001
37,2008-11,0.98925
37,2008-12,0.9888
37,2009-01,0.9875
37,2009-02,0.99
37,2009-03,0.9918000000000001
37,2009-04,0.89175
37,2009-05,0.88425
37,2009-06,0.857
37,2009-07,0.9675
37,2009-08,0.8276
37,2009-09,0.74625
37,2009-10,0.843
37,2009-11,0.9772000000000001
37,2009-12,0.993
37,2010-01,0.9882500000000001
37,2010-02,0.98925
37,2010-03,0.9868
37,2010-04,0.86825
37,2010-05,0.9794
37,2010-06,0.935
37,2010-07,0.72975
37,2010-08,0.9838000000000001
37,2010-09,0.974
37,2010-10,0.984
37,2010-11,0.9878
37,2010-12,0.99075
37,2011-01,0.99
37,2011-02,0.9795
37,2011-03,0.96975
37,2011-04,0.6907500000000001
37,2011-05,0.5650000000000001
37,2011-06,0.758
37,2011-07,0.86
37,2011-08,0.9027999999999998
37,2011-09,0.94025
37,2011-10,0.9513999999999999
37,2011-11,0.9425
37,2011-12,0.995
37,2012-01,0.9934000000000001
37,2012-02,0.98575
37,2012-03,0.962
37,2012-04,0.9778
37,2012-05,0.95075
37,2012-06,0.96725
37,2012-07,0.8802
37,2012-08,0.76525
37,2012-09,0.96975
37,2012-10,0.9869999999999999
37,2012-11,0.9922500000000001
37,2012-12,0.9945999999999999
37,2013-01,0.98925
37,2013-02,0.9882500000000001
37,2013-03,0.98725
37,2013-04,0.9896
37,2013-05,0.98625
37,2013-06,0.9630000000000001
37,2013-07,0.6586000000000001
37,2013-08,0.77025
37,2013-09,0.877
37,2013-10,0.98375
37,2013-11,0.9924999999999999
37,2013-12,0.9894000000000001
37,2014-01,0.99
37,2014-02,0.99075
37,2014-03,0.962
37,2014-04,0.91325
37,2014-05,0.9742500000000001
37,2014-06,0.681
37,2014-07,0.97875
37,2014-08,0.98375
37,2014-09,0.9640000000000001
37,2014-10,0.986
37,2014-11,0.99025
37,2014-12,0.9872
37,2015-01,0.9915
37,2015-02,0.98725
37,2015-03,0.9827999999999999
37,2015-04,0.973
37,2015-05,0.97775
37,2015-06,0.8486
37,2015-07,0.2545
37,2015-08,0.4332
37,2015-09,0.583
37,2015-10,0.85625
37,2015-11,0.905
37,2015-12,0.9675
37,2016-01,0.9925
37,2016-02,0.9942
37,2016-03,0.9805
37,2016-04,0.9842500000000001
37,2016-05,0.9874
37,2016-06,0.99375
37,2016-07,0.9355
37,2016-08,0.8294
37,2016-09,0.8165
37,2016-10,0.8256
37,2016-11,0.99
37,2016-12,0.9744999999999999
37,2017-01,0.9806000000000001
37,2017-02,0.9895
37,2017-03,0.985
37,2017-04,0.89775
37,2017-05,0.931
37,2017-06,0.6992499999999999
37,2017-07,0.8013999999999999
37,2017-08,0.85
37,2017-09,0.94625
37,2017-10,0.9346
37,2017-11,0.9864999999999999
37,2017-12,0.9930000000000001
37,2018-01,0.9944
37,2018-02,0.9882500000000001
37,2018-03,0.9885
37,2018-04,0.8156000000000001
37,2018-05,0.87975
37,2018-06,0.837
37,2018-07,0.365
37,2018-08,0.29225
37,2018-09,0.5555
37,2018-10,0.7012
37,2018-11,0.9145
37,2018-12,0.9898
37,2019-01,0.99075
37,2019-02,0.9835
37,2019-03,0.98125
37,2019-04,0.9400000000000001
37,2019-05,0.986
37,2019-06,0.871
37,2019-07,0.3942
37,2019-08,0.886
37,2019-09,0.8474
37,2019-10,0.98275
37,2019-11,0.98875
37,2019-12,0.9918000000000001
37,2020-01,0.98575
37,2020-02,0.9935
37,2020-03,0.977
37,2020-04,0.581
37,2020-05,0.92525
37,2020-06,0.8864000000000001
37,2020-07,0.63525
37,2020-08,0.7852
37,2020-09,0.748
37,2020-10,0.967
37,2020-11,0.9846
37,2020-12,0.98975
37,2021-01,0.9935
37,2021-02,0.98875
37,2021-03,0.9804
37,2021-04,0.9037499999999999
37,2021-05,0.9838000000000001
37,2021-06,0.96375
37,2021-07,0.9895
37,2021-08,0.9404
37,2021-09,0.764
37,2021-10,0.91975
37,2021-11,0.9676
37,2021-12,0.99175
37,2022-01,0.9892
37,2022-02,0.98875
37,2022-03,0.88025
37,2022-04,0.96475
37,2022-05,0.7582
37,2022-06,0.7895000000000001
37,2022-07,0.545
37,2022-08,0.40380000000000005
37,2022-09,0.8927499999999999
37,2022-10,0.982
37,2022-11,0.98875
37,2022-12,0.99
37,2023-01,0.9902
37,2023-02,0.97675
37,2023-03,0.9884999999999999
37,2023-04,0.98925
37,2023-05,0.9442
37,2023-06,0.305
37,2023-07,0.5716
37,2023-08,0.5845
37,2023-09,0.79525
37,2023-10,0.8122
37,2023-11,0.994
37,2023-12,0.9945
37,2024-01,0.9924
37,2024-02,0.98825
37,2024-03,0.9924999999999999
37,2024-04,0.9762000000000001
37,2024-05,0.989
37,2024-06,0.988
37,2024-07,0.9460000000000001
37,2024-08,0.81875
37,2024-09,0.9753999999999999
37,2024-10,0.9885
37,2024-11,0.987
37,2024-12,
37,2025-01,0.9904999999999999
37,2025-02,0.987
37,2025-03,0.9742000000000001
37,2025-04,0.9077500000000001
37,2025-05,0.964
37,2025-06,0.6444
37,2025-07,0.7135
37,2025-08,0.8520000000000001
37,2025-09,0.9814
37,2025-10,0.9077500000000001
37,2025-11,0.99075
37,2025-12,0.987
38,1990-12,
38,1991-01,0.99875
38,1991-02,0.9982500000000001
38,1991-03,0.9982500000000001
38,1991-04,0.9978
38,1991-05,0.9800000000000001
38,1991-06,0.9962500000000001
38,1991-07,0.9944
38,1991-08,0.8452500000000001
38,1991-09,0.7836000000000001
38,1991-10,0.991
38,1991-11,0.99775
38,1991-12,0.9968
38,1992-01,0.9975
38,1992-02,0.99775
38,1992-03,0.9972000000000001
38,1992-04,0.998
38,1992-05,0.89625
38,1992-06,0.9952
38,1992-07,0.99425
38,1992-08,0.9
38,1992-09,0.987
38,1992-10,0.9962500000000001
38,1992-11,0.9990000000000002
38,1992-12,0.99875
38,1993-01,0.99725
38,1993-02,0.99375
38,1993-03,0.9954000000000001
38,1993-04,0.97975
38,1993-05,0.9932000000000001
38,1993-06,0.99575
38,1993-07,0.99775
38,1993-08,0.9885999999999999
38,1993-09,0.99875
38,1993-10,0.9990000000000001
38,1993-11,0.9984
38,1993-12,0.9990000000000001
38,1994-01,0.9990000000000002
38,1994-02,0.9985
38,1994-03,0.99775
38,1994-04,0.99875
38,1994-05,0.9986
38,1994-06,0.9882500000000001
38,1994-07,0.9255
38,1994-08,0.9480000000000001
38,1994-09,0.9982500000000001
38,1994-10,0.9964000000000001
38,1994-11,0.9982500000000001
38,1994-12,0.99875
38,1995-01,0.9986
38,1995-02,0.9990000000000001
38,1995-03,0.99875
38,1995-04,0.9985
38,1995-05,0.9960000000000001
38,1995-06,0.98775
38,1995-07,0.9246000000000001
38,1995-08,0.98375
38,1995-09,0.9990000000000001
38,1995-10,0.9551999999999999
38,1995-11,0.9965
38,1995-12,0.998
38,1996-01,0.9974000000000001
38,1996-02,0.9937500000000001
38,1996-03,0.9950000000000001
38,1996-04,0.9974000000000001
38,1996-05,0.99875
38,1996-06,0.968
38,1996-07,0.9545999999999999
38,1996-08,0.9975
38,1996-09,0.9976
38,1996-10,0.9990000000000001
38,1996-11,0.99875
38,1996-12,0.9990000000000002
38,1997-01,0.998
38,1997-02,0.99775
38,1997-03,0.9955999999999999
38,1997-04,0.986
38,1997-05,0.9822500000000001
38,1997-06,0.9884000000000001
38,1997-07,0.9990000000000001
38,1997-08,0.97975
38,1997-09,0.9788
38,1997-10,0.97075
38,1997-11,0.995
38,1997-12,0.9984000000000002
38,1998-01,0.9982500000000001
38,1998-02,0.9955
38,1998-03,0.9982
38,1998-04,0.9990000000000001
38,1998-05,0.82175
38,1998-06,0.9782
38,1998-07,0.90175
38,1998-08,0.7939999999999999
38,1998-09,0.985
38,1998-10,0.99775
38,1998-11,0.9986
38,1998-12,0.9985
38,1999-01,0.9975
38,1999-02,0.99725
38,1999-03,0.998
38,1999-04,0.9990000000000001
38,1999-05,0.9988000000000001
38,1999-06,0.99875
38,1999-07,0.97575
38,1999-08,0.9736
38,1999-09,0.958
38,1999-10,0.99775
38,1999-11,0.9988000000000001
38,1999-12,0.9990000000000001
38,2000-01,0.9986
38,2000-02,0.99875
38,2000-03,0.9990000000000001
38,2000-04,0.998
38,2000-05,0.9818
38,2000-06,0.9632499999999999
38,2000-07,0.9911999999999999
38,2000-08,0.973
38,2000-09,0.98875
38,2000-10,0.998
38,2000-11,0.99875
38,2000-12,0.998
38,2001-01,0.9986
38,2001-02,0.998
38,2001-03,0.9990000000000001
38,2001-04,0.9988000000000001
38,2001-05,0.99225
38,2001-06,0.996
38,2001-07,0.9886000000000001
38,2001-08,0.974
38,2001-09,0.99875
38,2001-10,0.9964000000000001
38,2001-11,0.9982500000000001
38,2001-12,0.9982
38,2002-01,0.99725
38,2002-02,0.99775
38,2002-03,0.99775
38,2002-04,0.994
38,2002-05,0.99775
38,2002-06,0.95625
38,2002-07,0.9938
38,2002-08,0.994
38,2002-09,0.9988000000000001
38,2002-10,0.99875
38,2002-11,0.9990000000000001
38,2002-12,0.9990000000000002
38,2003-01,0.9982500000000001
38,2003-02,0.998
38,2003-03,0.991
38,2003-04,0.993
38,2003-05,0.994
38,2003-06,0.9179999999999999
38,2003-07,0.83175
38,2003-08,0.53925
38,2003-09,0.9103999999999999
38,2003-10,0.99175
38,2003-11,0.99475
38,2003-12,0.9964000000000001
38,2004-01,0.9975
38,2004-02,0.998
38,2004-03,0.9975999999999999
38,2004-04,0.99775
38,2004-05,0.9949999999999999
38,2004-06,0.9790000000000001
38,2004-07,0.98825
38,2004-08,0.9848000000000001
38,2004-09,0.9865
38,2004-10,0.99775
38,2004-11,0.998
38,2004-12,0.99325
38,2005-01,0.9972
38,2005-02,0.99775
38,2005-03,0.998
38,2005-04,0.99875
38,2005-05,0.9958
38,2005-06,0.9520000000000001
38,2005-07,0.969
38,2005-08,0.9936
38,2005-09,0.996
38,2005-10,0.9916
38,2005-11,0.98975
38,2005-12,0.99525
38,2006-01,0.9960000000000001
38,2006-02,0.996
38,2006-03,0.9975
38,2006-04,0.9990000000000001
38,2006-05,0.9988000000000001
38,2006-06,0.9115
38,2006-07,0.8152000000000001
38,2006-08,0.99625
38,2006-09,0.9935
38,2006-10,0.9950000000000001
38,2006-11,0.99575
38,2006-12,0.9985
38,2007-01,0.9986
38,2007-02,0.998
38,2007-03,0.9985
38,2007-04,0.9002000000000001
38,2007-05,0.99525
38,2007-06,0.9985
38,2007-07,0.9974000000000001
38,2007-08,0.99775
38,2007-09,0.9965
38,2007-10,0.9970000000000001
38,2007-11,0.9975
38,2007-12,0.9984
38,2008-01,0.9985
38,2008-02,0.996
38,2008-03,0.9984
38,2008-04,0.9990000000000001
38,2008-05,0.96175
38,2008-06,0.9738
38,2008-07,0.99325
38,2008-08,0.99375
38,2008-09,0.9972000000000001
38,2008-10,0.9982500000000001
38,2008-11,0.9985
38,2008-12,0.998
38,2009-01,0.99775
38,2009-02,0.9975
38,2009-03,0.9978
38,2009-04,0.9632499999999999
38,2009-05,0.9784999999999999
38,2009-06,0.9692000000000001
38,2009-07,0.99775
38,2009-08,0.9632
38,2009-09,0.9525
38,2009-10,0.96125
38,2009-11,0.9982000000000001
38,2009-12,0.99875
38,2010-01,0.998
38,2010-02,0.997
38,2010-03,0.9982000000000001
38,2010-04,0.9885
38,2010-05,0.9984000000000002
38,2010-06,0.9932500000000001
38,2010-07,0.99375
38,2010-08,0.9984
38,2010-09,0.9985
38,2010-10,0.9975
38,2010-11,0.9986
38,2010-12,0.9990000000000001
38,2011-01,0.9986
38,2011-02,0.98575
38,2011-03,0.997
38,2011-04,0.9397500000000001
38,2011-05,0.9556000000000001
38,2011-06,0.996
38,2011-07,0.9955
38,2011-08,0.9922000000000001
38,2011-09,0.992
38,2011-10,0.9896
38,2011-11,0.91925
38,2011-12,0.99475
38,2012-01,0.9978
38,2012-02,0.99725
38,2012-03,0.9942500000000001
38,2012-04,0.9950000000000001
38,2012-05,0.99225
38,2012-06,0.99525
38,2012-07,0.9864
38,2012-08,0.96175
38,2012-09,0.99675
38,2012-10,0.9978
38,2012-11,0.99775
38,2012-12,0.9976
38,2013-01,0.9985
38,2013-02,0.9982500000000001
38,2013-03,0.998
38,2013-04,0.9986
38,2013-05,0.9990000000000001
38,2013-06,0.9962500000000001
38,2013-07,0.9324
38,2013-08,0.95425
38,2013-09,0.9814
38,2013-10,0.9985
38,2013-11,0.99875
38,2013-12,0.9964000000000001
38,2014-01,0.9985
38,2014-02,0.9985
38,2014-03,0.9926
38,2014-04,0.99175
38,2014-05,0.9985
38,2014-06,0.9586
38,2014-07,0.9982500000000001
38,2014-08,0.9990000000000001
38,2014-09,0.9986
38,2014-10,0.9985
38,2014-11,0.9985
38,2014-12,0.9978
38,2015-01,0.99875
38,2015-02,0.998
38,2015-03,0.9984000000000002
38,2015-04,0.9970000000000001
38,2015-05,0.9982500000000001
38,2015-06,0.9734
38,2015-07,0.6045
38,2015-08,0.8436
38,2015-09,0.95275
38,2015-10,0.9875
38,2015-11,0.9804
38,2015-12,0.99575
38,2016-01,0.9975
38,2016-02,0.9988000000000001
38,2016-03,0.99775
38,2016-04,0.99775
38,2016-05,0.998
38,2016-06,0.9990000000000001
38,2016-07,0.995
38,2016-08,0.9938
38,2016-09,0.99475
38,2016-10,0.9964000000000001
38,2016-11,0.99775
38,2016-12,0.95975
38,2017-01,0.9635999999999999
38,2017-02,0.9982500000000001
38,2017-03,0.998
38,2017-04,0.987
38,2017-05,0.9952
38,2017-06,0.92725
38,2017-07,0.9724
38,2017-08,0.99
38,2017-09,0.99675
38,2017-10,0.9938
38,2017-11,0.9985
38,2017-12,0.99875
38,2018-01,0.9990000000000002
38,2018-02,0.99875
38,2018-03,0.99875
38,2018-04,0.9554
38,2018-05,0.9835
38,2018-06,0.9277500000000001
38,2018-07,0.7554000000000001
38,2018-08,0.7875
38,2018-09,0.93325
38,2018-10,0.9096
38,2018-11,0.96575
38,2018-12,0.9964000000000001
38,2019-01,0.997
38,2019-02,0.99575
38,2019-03,0.996
38,2019-04,0.984
38,2019-05,0.9975
38,2019-06,0.968
38,2019-07,0.7518
38,2019-08,0.97075
38,2019-09,0.984
38,2019-10,0.99525
38,2019-11,0.99725
38,2019-12,0.998
38,2020-01,0.995
38,2020-02,0.99875
38,2020-03,0.9948
38,2020-04,0.7907500000000001
38,2020-05,0.9742500000000001
38,2020-06,0.9642
38,2020-07,0.983
38,2020-08,0.983
38,2020-09,0.95625
38,2020-10,0.99725
38,2020-11,0.9962
38,2020-12,0.997
38,2021-01,0.997
38,2021-02,0.99875
38,2021-03,0.9962
38,2021-04,0.9925
38,2021-05,0.9966000000000002
38,2021-06,0.9875
38,2021-07,0.9977500000000001
38,2021-08,0.9902000000000001
38,2021-09,0.92625
38,2021-10,0.9882500000000001
38,2021-11,0.993
38,2021-12,0.998
38,2022-01,0.998
38,2022-02,0.99875
38,2022-03,0.93425
38,2022-04,0.991
38,2022-05,0.9513999999999999
38,2022-06,0.867
38,2022-07,0.64425
38,2022-08,0.6212
38,2022-09,0.94
38,2022-10,0.9917999999999999
38,2022-11,0.99625
38,2022-12,0.99725
38,2023-01,0.9978
38,2023-02,0.996
38,2023-03,0.99775
38,2023-04,0.9985
38,2023-05,0.9938
38,2023-06,0.7444999999999999
38,2023-07,0.8782
38,2023-08,0.858
38,2023-09,0.9359999999999999
38,2023-10,0.9168
38,2023-11,0.9975
38,2023-12,0.998
38,2024-01,0.9982
38,2024-02,0.99775
38,2024-03,0.99875
38,2024-04,0.9960000000000001
38,2024-05,0.998
38,2024-06,0.998
38,2024-07,0.9856
38,2024-08,0.98775
38,2024-09,0.9956000000000002
38,2024-10,0.998
38,2024-11,0.9935
38,2024-12,
38,2025-01,0.99875
38,2025-02,0.99875
38,2025-03,0.9942
38,2025-04,0.97525
38,2025-05,0.998
38,2025-06,0.8118000000000001
38,2025-07,0.90075
38,2025-08,0.93475
38,2025-09,0.9945999999999999
38,2025-10,0.995
38,2025-11,0.99525
38,2025-12,0.99575
39,1990-12,
39,1991-01,0.9985
39,1991-02,0.9982500000000001
39,1991-03,0.9985
39,1991-04,0.9836
39,1991-05,0.966
39,1991-06,0.9942500000000001
39,1991-07,0.9116
39,1991-08,0.63775
39,1991-09,0.6188
39,1991-10,0.9355
39,1991-11,0.9962500000000001
39,1991-12,0.9974000000000001
39,1992-01,0.998
39,1992-02,0.99875
39,1992-03,0.9966000000000002
39,1992-04,0.9935
39,1992-05,0.7905
39,1992-06,0.9046
39,1992-07,0.948
39,1992-08,0.8028000000000001
39,1992-09,0.92275
39,1992-10,0.9665
39,1992-11,0.9994
39,1992-12,0.9985
39,1993-01,0.9975
39,1993-02,0.99775
39,1993-03,0.9904
39,1993-04,0.9460000000000001
39,1993-05,0.945
39,1993-06,0.94125
39,1993-07,0.99075
39,1993-08,0.9762000000000001
39,1993-09,0.9982500000000001
39,1993-10,0.9990000000000001
39,1993-11,0.9984
39,1993-12,0.9992500000000001
39,1994-01,0.9992000000000001
39,1994-02,0.99875
39,1994-03,0.99575
39,1994-04,0.996
39,1994-05,0.9804
39,1994-06,0.9185
39,1994-07,0.627
39,1994-08,0.7262
39,1994-09,0.94225
39,1994-10,0.9476000000000001
39,1994-11,0.97875
39,1994-12,0.9924999999999999
39,1995-01,0.9974000000000001
39,1995-02,0.9975
39,1995-03,0.99675
39,1995-04,0.97875
39,1995-05,0.9606
39,1995-06,0.95825
39,1995-07,0.7574000000000001
39,1995-08,0.873
39,1995-09,0.96375
39,1995-10,0.9038
39,1995-11,0.9655
39,1995-12,0.9820000000000001
39,1996-01,0.9940000000000001
39,1996-02,0.9955
39,1996-03,0.9825
39,1996-04,0.9238
39,1996-05,0.98675
39,1996-06,0.93125
39,1996-07,0.8868
39,1996-08,0.9392499999999999
39,1996-09,0.9324
39,1996-10,0.9865
39,1996-11,0.99375
39,1996-12,0.9962
39,1997-01,0.9964999999999999
39,1997-02,0.99625
39,1997-03,0.9782
39,1997-04,0.86975
39,1997-05,0.84925
39,1997-06,0.8462
39,1997-07,0.9555
39,1997-08,0.8135
39,1997-09,0.836
39,1997-10,0.8612500000000001
39,1997-11,0.941
39,1997-12,0.9898
39,1998-01,0.99775
39,1998-02,0.99275
39,1998-03,0.9966000000000002
39,1998-04,0.99725
39,1998-05,0.6545000000000001
39,1998-06,0.7938000000000001
39,1998-07,0.746
39,1998-08,0.7278
39,1998-09,0.98375
39,1998-10,0.998
39,1998-11,0.999
39,1998-12,0.99875
39,1999-01,0.9982500000000001
39,1999-02,0.9990000000000001
39,1999-03,0.9982000000000001
39,1999-04,0.9975
39,1999-05,0.9928000000000001
39,1999-06,0.99325
39,1999-07,0.94725
39,1999-08,0.9258000000000001
39,1999-09,0.8965000000000001
39,1999-10,0.9975
39,1999-11,0.9986
39,1999-12,0.9992500000000001
39,2000-01,0.9986
39,2000-02,0.9992500000000001
39,2000-03,0.9985
39,2000-04,0.9915
39,2000-05,0.8513999999999999
39,2000-06,0.88125
39,2000-07,0.9638
39,2000-08,0.9027499999999999
39,2000-09,0.95175
39,2000-10,0.9958
39,2000-11,0.99775
39,2000-12,0.9964999999999999
39,2001-01,0.9975999999999999
39,2001-02,0.9955
39,2001-03,0.99975
39,2001-04,0.9968
39,2001-05,0.9730000000000001
39,2001-06,0.9872500000000001
39,2001-07,0.9502
39,2001-08,0.9292499999999999
39,2001-09,0.9945
39,2001-10,0.9984000000000002
39,2001-11,0.9990000000000001
39,2001-12,0.9986
39,2002-01,0.9982500000000001
39,2002-02,0.9990000000000001
39,2002-03,0.9855
39,2002-04,0.9538
39,2002-05,0.98475
39,2002-06,0.9065
39,2002-07,0.8987999999999999
39,2002-08,0.95025
39,2002-09,0.9837999999999999
39,2002-10,0.9992500000000001
39,2002-11,0.9995
39,2002-12,0.9988000000000001
39,2003-01,0.99875
39,2003-02,0.9965
39,2003-03,0.9634
39,2003-04,0.9117500000000001
39,2003-05,0.93225
39,2003-06,0.6702
39,2003-07,0.5722499999999999
39,2003-08,0.28925
39,2003-09,0.704
39,2003-10,0.982
39,2003-11,0.994
39,2003-12,0.9970000000000001
39,2004-01,0.9990000000000001
39,2004-02,0.9985
39,2004-03,0.9944000000000001
39,2004-04,0.97575
39,2004-05,0.974
39,2004-06,0.9507500000000001
39,2004-07,0.95075
39,2004-08,0.8535999999999999
39,2004-09,0.843
39,2004-10,0.9682499999999999
39,2004-11,0.9972
39,2004-12,0.99675
39,2005-01,0.998
39,2005-02,0.9982500000000001
39,2005-03,0.9915
39,2005-04,0.9955
39,2005-05,0.9833999999999999
39,2005-06,0.84475
39,2005-07,0.90625
39,2005-08,0.9683999999999999
39,2005-09,0.96225
39,2005-10,0.9938
39,2005-11,0.99675
39,2005-12,0.998
39,2006-01,0.9984
39,2006-02,0.99875
39,2006-03,0.9992500000000001
39,2006-04,0.9985
39,2006-05,0.9972000000000001
39,2006-06,0.80225
39,2006-07,0.5189999999999999
39,2006-08,0.962
39,2006-09,0.9665
39,2006-10,0.9940000000000001
39,2006-11,0.99475
39,2006-12,0.9985
39,2007-01,0.9984
39,2007-02,0.99875
39,2007-03,0.998
39,2007-04,0.7416
39,2007-05,0.93975
39,2007-06,0.987
39,2007-07,0.9885999999999999
39,2007-08,0.9924999999999999
39,2007-09,0.9902500000000001
39,2007-10,0.9869999999999999
39,2007-11,0.9945
39,2007-12,0.9986
39,2008-01,0.99875
39,2008-02,0.99675
39,2008-03,0.9986
39,2008-04,0.99875
39,2008-05,0.84225
39,2008-06,0.8912000000000001
39,2008-07,0.917
39,2008-08,0.94525
39,2008-09,0.9890000000000001
39,2008-10,0.998
39,2008-11,0.99875
39,2008-12,0.9986
39,2009-01,0.9985
39,2009-02,0.9990000000000001
39,2009-03,0.9950000000000001
39,2009-04,0.8442500000000001
39,2009-05,0.8514999999999999
39,2009-06,0.8795999999999999
39,2009-07,0.983
39,2009-08,0.9162000000000001
39,2009-09,0.789
39,2009-10,0.8815
39,2009-11,0.9892000000000001
39,2009-12,0.9990000000000001
39,2010-01,0.9985
39,2010-02,0.99875
39,2010-03,0.998
39,2010-04,0.89775
39,2010-05,0.9890000000000001
39,2010-06,0.94875
39,2010-07,0.85625
39,2010-08,0.9958
39,2010-09,0.99075
39,2010-10,0.9985
39,2010-11,0.9982000000000001
39,2010-12,0.9990000000000001
39,2011-01,0.9987999999999999
39,2011-02,0.98475
39,2011-03,0.969
39,2011-04,0.7395
39,2011-05,0.6424000000000001
39,2011-06,0.7589999999999999
39,2011-07,0.914
39,2011-08,0.9486000000000001
39,2011-09,0.9535
39,2011-10,0.977
39,2011-11,0.9435
39,2011-12,0.9985
39,2012-01,0.9992000000000001
39,2012-02,0.99675
39,2012-03,0.95775
39,2012-04,0.968
39,2012-05,0.9555
39,2012-06,0.97975
39,2012-07,0.9574
39,2012-08,0.90175
39,2012-09,0.9915
39,2012-10,0.9986
39,2012-11,0.99875
39,2012-12,0.9994
39,2013-01,0.99875
39,2013-02,0.9982500000000001
39,2013-03,0.998
39,2013-04,0.9972000000000001
39,2013-05,0.9975
39,2013-06,0.98075
39,2013-07,0.7642
39,2013-08,0.7585000000000001
39,2013-09,0.8815999999999999
39,2013-10,0.9942500000000001
39,2013-11,0.9992500000000001
39,2013-12,0.9984
39,2014-01,0.9990000000000001
39,2014-02,0.9990000000000001
39,2014-03,0.9688000000000001
39,2014-04,0.93025
39,2014-05,0.988
39,2014-06,0.7736
39,2014-07,0.9865
39,2014-08,0.9962500000000001
39,2014-09,0.9892
39,2014-10,0.998
39,2014-11,0.99875
39,2014-12,0.9984
39,2015-01,0.9990000000000001
39,2015-02,0.9985
39,2015-03,0.9892000000000001
39,2015-04,0.9735
39,2015-05,0.99125
39,2015-06,0.9294
39,2015-07,0.41300000000000003
39,2015-08,0.5346
39,2015-09,0.618
39,2015-10,0.8140000000000001
39,2015-11,0.8775999999999999
39,2015-12,0.96975
39,2016-01,0.998
39,2016-02,0.9990000000000002
39,2016-03,0.99275
39,2016-04,0.9915
39,2016-05,0.9914
39,2016-06,0.9982500000000001
39,2016-07,0.96725
39,2016-08,0.9378
39,2016-09,0.89425
39,2016-10,0.8958
39,2016-11,0.9982500000000001
39,2016-12,0.9902500000000001
39,2017-01,0.9942
39,2017-02,0.9985
39,2017-03,0.9895
39,2017-04,0.896
39,2017-05,0.9308
39,2017-06,0.71425
39,2017-07,0.8023999999999999
39,2017-08,0.88725
39,2017-09,0.96425
39,2017-10,0.9578
39,2017-11,0.9944999999999999
39,2017-12,0.99875
39,2018-01,0.9990000000000002
39,2018-02,0.9985
39,2018-03,0.9982500000000001
39,2018-04,0.8288
39,2018-05,0.84875
39,2018-06,0.77825
39,2018-07,0.3404
39,2018-08,0.38975000000000004
39,2018-09,0.7235
39,2018-10,0.7939999999999999
39,2018-11,0.925
39,2018-12,0.9968
39,2019-01,0.99875
39,2019-02,0.9882500000000001
39,2019-03,0.9895
39,2019-04,0.9526
39,2019-05,0.992
39,2019-06,0.89925
39,2019-07,0.572
39,2019-08,0.869
39,2019-09,0.9072000000000001
39,2019-10,0.99375
39,2019-11,0.998
39,2019-12,0.9988000000000001
39,2020-01,0.9982500000000001
39,2020-02,0.9990000000000001
39,2020-03,0.983
39,2020-04,0.63825
39,2020-05,0.89425
39,2020-06,0.8772
39,2020-07,0.7995
39,2020-08,0.8196
39,2020-09,0.81875
39,2020-10,0.9715
39,2020-11,0.9955999999999999
39,2020-12,0.998
39,2021-01,0.99875
39,2021-02,0.99775
39,2021-03,0.9872
39,2021-04,0.90225
39,2021-05,0.9869999999999999
39,2021-06,0.959
39,2021-07,0.99475
39,2021-08,0.9862
39,2021-09,0.8997499999999999
39,2021-10,0.9395
39,2021-11,0.9686
39,2021-12,0.99875
39,2022-01,0.9986
39,2022-02,0.99875
39,2022-03,0.8925000000000001
39,2022-04,0.956
39,2022-05,0.825
39,2022-06,0.7895
39,2022-07,0.54625
39,2022-08,0.45280000000000004
39,2022-09,0.8485
39,2022-10,0.9890000000000001
39,2022-11,0.9964999999999999
39,2022-12,0.99775
39,2023-01,0.9986
39,2023-02,0.9895
39,2023-03,0.9972500000000001
39,2023-04,0.998
39,2023-05,0.966
39,2023-06,0.421
39,2023-07,0.631
39,2023-08,0.6732499999999999
39,2023-09,0.83275
39,2023-10,0.8144
39,2023-11,0.99475
39,2023-12,0.9992500000000001
39,2024-01,0.9990000000000002
39,2024-02,0.9982500000000001
39,2024-03,0.9990000000000001
39,2024-04,0.9776
39,2024-05,0.9905
39,2024-06,0.99525
39,2024-07,0.9632
39,2024-08,0.83425
39,2024-09,0.966
39,2024-10,0.9985
39,2024-11,0.9985
39,2024-12,
39,2025-01,0.9985
39,2025-02,0.9982500000000001
39,2025-03,0.9783999999999999
39,2025-04,0.86775
39,2025-05,0.95575
39,2025-06,0.7098
39,2025-07,0.74875
39,2025-08,0.87825
39,2025-09,0.9902
39,2025-10,0.9962500000000001
39,2025-11,0.99875
39,2025-12,0.99875
40,1990-12,
40,1991-01,0.983
40,1991-02,0.9790000000000001
40,1991-03,0.983
40,1991-04,0.9800000000000001
40,1991-05,0.9655
40,1991-06,0.9935
40,1991-07,0.9898
40,1991-08,0.87075
40,1991-09,0.7806
40,1991-10,0.9835
40,1991-11,0.9882500000000001
40,1991-12,0.9852000000000001
40,1992-01,0.9824999999999999
40,1992-02,0.9795
40,1992-03,0.9802
40,1992-04,0.982
40,1992-05,0.89325
40,1992-06,0.9912000000000001
40,1992-07,0.9925
40,1992-08,0.9714
40,1992-09,0.98975
40,1992-10,0.993
40,1992-11,0.9917999999999999
40,1992-12,0.9862500000000001
40,1993-01,0.9830000000000001
40,1993-02,0.98125
